Bedroom,Bathroom,Property Size,Latitude,Longitude,Parking Lot,Facility_Barbeque area,Facility_Club house,Facility_Gymnasium,Facility_Jogging Track,Facility_Lift,Facility_Minimart,Facility_Multipurpose hall,Facility_Parking,Facility_Playground,Facility_Sauna,Facility_Security,Facility_Squash Court,Facility_Swimming Pool,Facility_Tennis Court,price
4,2,1062,3.051487,101.5823339,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,369999
3,2,995,3.051487,101.5823339,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,420000
3,2,811,3.1934939,101.6127619,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,239999
3,2,771,3.0988792,101.6454202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
3,2,895,2.9948437,101.7896595,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,290000
3,2,1200,3.0340649,101.7055684,2,1,1,1,0,0,0,0,1,1,1,1,1,0,0,330000
3,2,1185,2.9948437,101.7896595,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,300000
3,2,721,3.1071392,101.6785634,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,229999
3,2,1062,3.17861145,101.6954799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355000
3,2,721,3.1071392,101.6785634,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,229999
3,2,1144,3.2377898,101.6813599,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,329999
3,2,1204,5.8626228,116.1138146,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,480000
3,2,700,5.3387947,100.2751026,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,273000
4,4,3200,5.4686686,100.2783191,3,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1100000
3,2,1249,5.3683584,100.3099939,3,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1450000
3,3,1459,5.3683584,100.3099939,2,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1500000
3,2,1237,3.073076,101.7626851,2,0,0,0,0,1,1,1,1,1,0,1,0,0,0,365000
2,2,900,3.1699988,101.6521467,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,720000
3,2,1399,1.5597561,110.345397,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,480000
1,1,388,1.4522711,103.6144729,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,238000
3,2,1036,5.3873462,100.3145585,2,1,1,1,1,0,0,1,0,1,1,1,0,1,0,688000
3,2,1055,2.9948437,101.7896595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269000
3,2,743,2.8008619,101.7094012,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,220000
2,1,513,1.4581986,103.7649059,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,79900
2,2,880,5.9780066,116.0728988,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,310000
2,1,550,5.9780066,116.0728988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141750
3,2,1539,1.5597561,110.345397,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,680000
2,2,1056,1.5597561,110.345397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695000
3,2,830,3.0340649,101.7055684,2,0,0,0,0,1,1,0,1,1,0,1,0,1,0,190000
3,2,1400,1.4581986,103.7649059,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,388000
3,2,1000,5.2948137,100.2595968,2,1,0,1,0,1,0,1,1,1,0,1,0,1,0,530000
4,4,6000,5.4686686,100.2783191,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3200000
3,2,1008,5.4686686,100.2783191,2,1,0,1,1,1,0,1,1,1,1,1,0,1,0,690000
4,2,833,1.4581986,103.7649059,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,238000
3,2,915,2.1942647,102.2486651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000
3,2,1493,5.4708863,100.2485887,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,645000
3,2,650,3.0340649,101.7055684,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,90000
3,2,1055,2.9948437,101.7896595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,270000
3,2,1023,2.9948437,101.7896595,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300000
3,1,650,3.0340649,101.7055684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138000
3,2,795,5.9780066,116.0728988,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,280000
3,2,800,5.2948137,100.2595968,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,320000
3,2,860,2.941765,101.8205497,2,0,0,1,0,1,1,1,1,1,1,1,0,1,0,320000
3,2,1010,5.4686686,100.2783191,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,680000
3,2,890,3.0340649,101.7055684,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,248000
3,2,1050,3.1505141,101.7600712,2,0,0,1,0,1,1,1,1,1,0,1,0,1,0,418000
3,2,1050,3.1302316,101.7390046,2,0,1,1,0,1,1,1,1,1,0,1,0,1,0,418000
3,2,1010,5.4686686,100.2783191,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,680000
3,2,890,3.0340649,101.7055684,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,248000
3,2,1050,3.1505141,101.7600712,2,0,0,1,0,1,1,1,1,1,0,1,0,1,0,418000
3,2,1050,3.1302316,101.7390046,2,0,1,1,0,1,1,1,1,1,0,1,0,1,0,418000
3,2,860,3.18934865,101.6811497,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,258000
4,2,1184,3.1650729,101.7318764,2,0,0,1,0,1,1,0,1,1,1,1,1,1,1,500000
3,3,1200,3.17861145,101.6954799,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,528000
3,2,931,3.0713838,101.6089714,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,306000
5,4,2266,5.9780066,116.0728988,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2199999
1,1,438,5.9780066,116.0728988,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,405000
3,2,950,3.2377898,101.6813599,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,299999
3,2,926,3.2377898,101.6813599,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,299999
3,2,1098,3.2377898,101.6813599,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,359999
4,2,1206,3.2377898,101.6813599,2,0,0,1,0,1,1,1,1,1,1,1,0,1,0,375000
1,1,689,2.1942647,102.2486651,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,320000
3,2,730,3.083333,101.416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330000
3,5,3072,5.4509926,100.3056236,3,1,1,1,1,0,0,1,0,1,0,1,0,1,1,2800000
3,2,918,3.1030637,101.6850208,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,305000
2,1,549,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000
3,2,900,1.6666667,103.6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,200000
2,1,625,5.3873462,100.3145585,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,529000
2,2,828,1.6666667,103.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,158000
2,1,455,5.8626228,116.1138146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000
1,1,689,2.1942647,102.2486651,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,290000
2,2,1033,2.2202014,102.2015047,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,308000
4,3,1400,5.2948137,100.2595968,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000
3,1,615,3.0991919,101.7374229,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,210000
3,2,1088,2.2176147,102.2734112,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,448000
3,2,680,3.0342324,101.6170345,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,165000
3,2,850,5.3873462,100.3145585,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,310000
3,2,1213,1.4581986,103.7649059,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,485000
3,2,1,1.5597561,110.345397,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,148000
3,2,750,1.5354668,103.7572379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145000
3,2,1226,5.4509926,100.3056236,2,0,0,1,0,0,1,0,1,1,1,1,1,1,0,790000
3,2,877,3.17861145,101.6954799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,280000
3,2,850,3.0739429,101.5185278,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,295000
3,2,850,3.3194747,101.5748537,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,230000
3,1,560,5.4708863,100.2485887,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,120000
3,2,743,3.0739429,101.5185278,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,210000
3,1,657,3.0991919,101.7374229,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,180000
3,2,936,3.0739429,101.5185278,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,360000
3,2,850,3.0739429,101.5185278,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,185000
3,2,122774,5.9780066,116.0728988,2,0,0,1,0,1,0,0,1,1,1,1,0,0,0,688888
3,1,650,1.4953437,103.9207048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
3,2,650,1.4865019,103.8854334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118000
1,1,510,5.8626228,116.1138146,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,363000
3,2,1065,5.8626228,116.1138146,2,0,0,1,0,1,0,1,1,1,0,1,0,1,0,460000
3,2,833,3.1505141,101.7600712,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,255000
3,2,800,3.083333,101.833333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,185000
2,2,765,4.5986817,101.0900236,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,178000
3,2,1018,3.1505141,101.7600712,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,288000
3,2,880,3.1505141,101.7600712,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,188000
3,2,1392,1.5597561,110.345397,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,280000
3,2,1151,1.4581986,103.7649059,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,400000
4,3,1570,3.1975774,101.7139655,3,1,0,1,1,1,0,1,1,1,0,1,0,1,0,680000
5,3,2088,1.4581986,103.7649059,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,578000
3,2,904,2.1942647,102.2486651,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,438000
2,1,570,1.5354668,103.7572379,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,175000
1,1,715,1.6012009,103.6446799,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,295000
3,3,1206,1.4522711,103.6144729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448000
2,2,900,5.4509926,100.3056236,2,0,0,1,0,0,1,0,1,1,1,1,1,1,0,500000
3,2,1200,5.4509926,100.3056236,2,0,0,1,0,0,1,0,1,1,1,1,1,1,0,708000
3,2,750,2.941765,101.8205497,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,250000
3,2,996,3.0340649,101.7055684,2,1,0,1,1,1,1,1,1,1,1,1,1,1,0,558000
3,2,1073,3.0739429,101.5185278,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,550000
3,2,860,2.2701088,102.2170901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000
3,2,850,5.9780066,116.0728988,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,300000
3,2,1288,5.9780066,116.0728988,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,880000
3,2,882,2.2176147,102.2734112,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,174000
2,2,840,3.0991919,101.7374229,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,485000
3,2,770,1.4522711,103.6144729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190000
2,2,650,1.4581986,103.7649059,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,308000
3,2,843,4.4781546,101.4833091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,341000
3,2,1044,3.1975774,101.7139655,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,570000
3,2,950,3.1975774,101.7139655,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,450000
1,1,383,5.8626228,116.1138146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000
3,2,775,4.3940102,113.9880199,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,340000
3,2,818,2.9948437,101.7896595,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,240000
2,1,540,3.073076,101.7626851,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,196000
3,3,2219,5.9780066,116.0728988,3,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1213200
3,2,1270,5.8391274,118.1158598,2,1,0,1,0,1,1,0,1,1,1,1,1,0,0,480760
3,2,733,3.17861145,101.6954799,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,285000
3,2,850,2.8008619,101.7094012,2,1,0,1,1,1,1,0,1,1,1,1,1,1,0,380000
3,2,1300,5.4082015,100.3697208,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,435000
3,2,1550,3.0533462,101.6802937,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,618800
4,2,1400,3.0533462,101.6802937,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,604000
3,2,850,5.8626228,116.1138146,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,260000
3,2,1530,3.0533462,101.6802937,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,628888
3,1,764,3.1656724,101.735074,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,160000
3,2,1130,5.3683584,100.3099939,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,820000
3,2,700,3.17861145,101.6954799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,195000
3,2,850,5.8626228,116.1138146,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,252000
3,2,720,3.2342055,101.4258355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,190000
3,2,850,3.3194747,101.5748537,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,185000
2,1,550,5.3787214,100.2748754,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,210000
3,2,900,2.941765,101.8205497,2,0,0,0,0,1,1,0,1,1,0,1,0,1,0,265000
4,3,1239,3.17861145,101.6954799,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550000
3,2,991,3.2377898,101.6813599,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,390000
3,1,615,3.0991919,101.7374229,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,210000
3,2,850,2.2507491,102.2542092,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,150000
3,2,890,1.4581986,103.7649059,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,315000
3,2,890,1.4581986,103.7649059,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,315000
3,2,1035,1.4581986,103.7649059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,485000
3,2,1010,3.2026423,101.6372464,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,248000
4,2,9376,3.2377898,101.6813599,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,250000
3,2,850,3.0340649,101.7055684,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,300000
3,2,753,2.941765,101.8205497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169000
3,2,850,3.3194747,101.5748537,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195000
3,2,800,5.4708863,100.2485887,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,368000
3,2,738,3.1505141,101.7600712,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,230000
3,2,1313,5.3683584,100.3099939,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960000
4,2,1495,5.4082015,100.3697208,2,0,0,1,0,1,0,1,1,1,0,1,0,1,0,470000
3,2,956,3.0340649,101.7055684,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,295000
3,2,811,3.0988792,101.6454202,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,290000
3,2,764,3.0988792,101.6454202,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,255000
3,3,1302,5.3683584,100.3099939,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,825000
4,2,1258,5.4082015,100.3697208,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,435000
2,1,500,5.4063559,100.2827321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
3,2,883,3.05319975,101.8019519,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,250000
3,2,753,2.941765,101.8205497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169000
3,2,850,3.3194747,101.5748537,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195000
3,2,800,5.4708863,100.2485887,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,368000
3,2,738,3.1505141,101.7600712,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,230000
3,2,1313,5.3683584,100.3099939,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960000
4,2,1495,5.4082015,100.3697208,2,0,0,1,0,1,0,1,1,1,0,1,0,1,0,470000
3,2,956,3.0340649,101.7055684,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,295000
3,2,811,3.0988792,101.6454202,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,290000
3,2,764,3.0988792,101.6454202,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,255000
3,3,1302,5.3683584,100.3099939,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,825000
4,2,1258,5.4082015,100.3697208,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,435000
2,1,500,5.4063559,100.2827321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125000
3,2,883,3.05319975,101.8019519,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,250000
3,2,1012,3.2377898,101.6813599,2,1,0,1,1,0,1,0,0,1,1,1,0,1,0,375000
3,2,613,3.0991919,101.7374229,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,200000
3,2,650,3.083333,101.416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
3,2,1023,2.9948437,101.7896595,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,310000
3,2,1212,3.073076,101.7626851,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,320000
3,2,1024,1.4581986,103.7649059,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,268000
1,1,678,1.4581986,103.7649059,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,245000
2,2,1010,1.4581986,103.7649059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,396000
3,2,800,5.4686686,100.2783191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378000
3,2,1216,5.9780066,116.0728988,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,570000
3,2,850,5.3207108,100.2681554,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,365000
1,1,557,3.1505141,101.7600712,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,225000
3,2,1055,2.9948437,101.7896595,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,279999
3,2,667,3.073076,101.7626851,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,139999
2,1,550,2.941765,101.8205497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69999
2,1,550,2.941765,101.8205497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84999
3,2,650,3.1998294,101.5929229,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,168000
3,2,900,2.2176147,102.2734112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000
3,2,775,3.0988792,101.6454202,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,275000
3,1,650,3.083333,101.416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230000
2,2,620,3.0739429,101.5185278,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,420000
3,2,1200,1.4581986,103.7649059,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,310000
3,2,764,3.0988792,101.6454202,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,260000
3,2,860,3.083333,101.416667,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,240000
3,2,750,5.4686686,100.2783191,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,355000
3,2,802,3.083333,101.416667,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,280000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,360000
2,2,708,3.7985637,103.32199,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,468000
3,2,650,3.0027625,101.3966735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
2,1,721,3.0048977,101.5359803,2,1,1,1,1,0,0,1,1,1,1,1,0,1,0,580000
3,2,660,2.8008619,101.7094012,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,155000
3,2,850,3.0739429,101.5185278,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,290000
2,2,724,3.0988792,101.6454202,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,680000
3,3,1539,5.3683584,100.3099939,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350000
3,3,1539,5.3683584,100.3099939,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220000
3,3,999,4.7194727,101.1210391,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,245000
2,1,650,3.2057139,101.731852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227000
4,2,850,3.15025555,101.7602101,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,300000
3,2,775,3.0988792,101.6454202,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,300000
3,2,1295,3.18934865,101.6811497,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,340000
3,2,1006,2.9179726,101.6840801,2,0,0,0,1,1,1,1,1,1,0,1,0,0,0,450000
3,2,745,3.0533462,101.6802937,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,270000
3,2,1000,3.2057139,101.731852,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,350000
3,2,1000,1.4581986,103.7649059,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,246000
3,2,700,2.9948437,101.7896595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100000
1,1,430,3.1618463,101.6500542,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,320000
4,2,818,1.4581986,103.7649059,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,218000
3,2,815,3.0340649,101.7055684,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,188000
3,2,1200,3.0739429,101.5185278,2,0,1,1,0,1,0,1,1,1,0,1,0,1,0,465000
3,2,949,2.941765,101.8205497,2,0,1,1,1,1,1,1,1,1,0,1,0,1,0,275000
3,2,650,3.083333,101.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170000
3,2,1038,3.083333,101.416667,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,368000
3,2,815,3.083333,101.416667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,599000
3,2,1200,3.18934865,101.6811497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499000
2,2,871,1.4522711,103.6144729,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,428000
1,1,614,1.4522711,103.6144729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310000
3,2,1200,1.4581986,103.7649059,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,310000
3,2,1004,1.4522711,103.6144729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000
1,1,578,3.1471068,101.7086011,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,495000
3,2,870,3.2537121,101.6539012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
3,2,657,1.4953437,103.9207048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135000
3,2,1376,3.15025555,101.7602101,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,450000
3,2,730,1.5993646,103.820877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132000
3,2,1021,3.073076,101.7626851,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315000
3,2,1015,3.178568,101.6954658,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,395000
1,1,649,5.9780066,116.0728988,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,738238
3,2,753,3.0739429,101.5185278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,195000
3,2,1259,3.0739429,101.5185278,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,480000
3,2,872,1.4581986,103.7649059,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,330000
3,3,1082,2.9948437,101.7896595,2,1,0,1,0,1,1,0,1,1,1,1,1,1,0,310000
3,2,1091,3.15025555,101.7602101,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,365000
3,2,650,5.3207108,100.2681554,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,215000
3,1,650,5.4063559,100.2827321,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,175000
3,2,700,3.0739429,101.5185278,2,0,0,0,1,1,0,1,1,1,0,1,0,1,0,269000
3,2,850,3.1077904,101.4621432,2,0,0,1,1,0,1,1,1,1,0,1,0,0,0,289000
3,2,800,5.3873462,100.3145585,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,330000
3,2,850,3.083333,101.416667,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,295000
3,2,950,5.3873462,100.3145585,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,295000
3,2,820,3.1077904,101.4621432,2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,299000
3,2,850,3.083333,101.416667,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,270000
3,2,1103,3.0291306,101.7472119,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,259000
3,2,850,2.941765,101.8205497,2,0,0,1,1,1,1,0,1,1,1,1,0,1,0,260000
3,2,700,3.1077904,101.4621432,2,0,0,0,1,1,0,1,1,1,0,1,0,1,0,269000
3,2,1140,2.941765,101.8205497,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,299000
4,3,1033,3.0340649,101.7055684,2,1,0,1,1,1,1,1,1,1,0,1,0,1,0,309000
3,2,980,3.0027625,101.3966735,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,170000
4,2,1001,2.941765,101.8205497,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,269000
3,2,700,5.3873462,100.3145585,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,315000
3,2,650,3.083333,101.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000
3,2,1140,5.2817072,100.4765976,2,0,1,0,1,1,0,0,0,1,1,1,0,1,0,385000
3,2,863,3.2342055,101.4258355,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,275000
